Id,Predicted
1,2021
2,4068
3,6492
4,1491
5,8297
6,2486
7,5294
8,9184
9,476
10,6246
11,640
12,1624
13,1071
14,1168
15,5565
16,7566
17,1815
18,9685
19,6937
20,8649
21,8892
22,6989
23,7647
24,8704
25,7625
26,2577
27,1205
28,8739
29,416
30,5693
31,3342
32,4027
33,9704
34,2946
35,7487
36,8562
37,4854
38,1561
39,2717
40,7863
41,5596
42,7240
43,3807
44,2989
45,6156
46,8711
47,4495
48,9774
49,5179
50,8329
51,6649
52,1420
53,3085
54,5517
55,4166
56,2172
57,6455
58,1620
59,1995
60,3205
61,3416
62,2667
63,9051
64,6354
65,5854
66,318
67,5773
68,8439
69,1509
70,2136
71,5968
72,4578
73,6898
74,3450
75,6597
76,2140
77,8176
78,5819
79,2017
80,1523
81,4925
82,267
83,3088
84,5269
85,821
86,7180
87,8930
88,322
89,4699
90,3767
91,9956
92,1590
93,637
94,4621
95,9844
96,1769
97,9353
98,7295
99,4328
100,6957
101,8802
102,7021
103,4267
104,9219
105,9185
106,4459
107,450
108,5396
109,9224
110,4805
111,5145
112,9259
113,5588
114,4985
115,5393
116,2668
117,3943
118,8429
119,6234
120,7036
121,5203
122,8909
123,8704
124,8585
125,7482
126,7775
127,1171
128,3912
129,4895
130,5741
131,9887
132,41
133,8152
134,5004
135,3373
136,1265
137,9176
138,5523
139,8670
140,8654
141,4027
142,5181
143,2222
144,256
145,51
146,8130
147,2358
148,8523
149,4563
150,3220
151,7504
152,3251
153,6554
154,2961
155,5315
156,5227
157,3073
158,3066
159,3389
160,6721
161,8821
162,8921
163,934
164,2097
165,3759
166,4856
167,3128
168,9899
169,9186
170,325
171,298
172,628
173,1946
174,597
175,8465
176,9629
177,9396
178,888
179,7736
180,3472
181,1317
182,3767
183,4615
184,7836
185,8897
186,4296
187,3172
188,7936
189,6691
190,4417
191,2668
192,2205
193,6344
194,8688
195,2876
196,6354
197,6823
198,9981
199,9148
200,6566
201,8758
202,8839
203,539
204,9143
205,3768
206,298
207,9012
208,2741
209,8989
210,1613
211,5713
212,7952
213,8019
214,5807
215,2673
216,1335
217,1611
218,1383
219,1236
220,6414
221,4212
222,4006
223,298
224,9378
225,5246
226,4462
227,5181
228,1780
229,4859
230,8058
231,5844
232,15
233,7260
234,1224
235,872
236,1518
237,5400
238,4185
239,3833
240,298
241,9260
242,2688
243,6077
244,4283
245,115
246,6549
247,3766
248,1614
249,7743
250,5571
251,8078
252,8564
253,184
254,2341
255,8516
256,7815
257,5712
258,7952
259,7443
260,5655
261,5694
262,933
263,6599
264,4959
265,1052
266,1665
267,5526
268,1175
269,4645
270,5859
271,6183
272,762
273,3366
274,7181
275,6022
276,5741
277,5248
278,2573
279,6703
280,736
281,5216
282,313
283,2631
284,4267
285,4383
286,4562
287,9472
288,4099
289,8679
290,933
291,1184
292,8152
293,2686
294,4480
295,1899
296,7717
297,1679
298,11
299,7004
300,8744
301,5376
302,298
303,3688
304,207
305,7957
306,6834
307,9073
308,5586
309,2909
310,4708
311,6006
312,9890
313,6389
314,3424
315,1291
316,3645
317,2868
318,5588
319,5752
320,2081
321,4977
322,985
323,389
324,688
325,4671
326,4996
327,7573
328,6073
329,4896
330,4427
331,7799
332,8878
333,7254
334,7894
335,1056
336,7996
337,5812
338,5088
339,5357
