Id,Predicted
1,5208
2,3025
3,3025
4,325
5,9911
6,3025
7,3025
8,3025
9,3025
10,325
11,298
12,3025
13,5807
14,325
15,3025
16,325
17,3025
18,3025
19,3025
20,325
21,3025
22,3025
23,325
24,3025
25,3025
26,325
27,3025
28,8688
29,3025
30,325
31,3025
32,3025
33,3025
34,3025
35,3025
36,3025
37,3025
38,3025
39,325
40,3025
41,3025
42,3025
43,3025
44,3025
45,3025
46,325
47,6450
48,3025
49,325
50,3025
51,325
52,3025
53,3025
54,325
55,3025
56,3025
57,325
58,325
59,3025
60,3025
61,325
62,298
63,298
64,3025
65,325
66,325
67,298
68,3025
69,3025
70,2136
71,298
72,3025
73,325
74,3025
75,3025
76,5208
77,3025
78,3025
79,3025
80,3025
81,3025
82,325
83,298
84,3025
85,325
86,3025
87,3025
88,3025
89,325
90,325
91,3025
92,3025
93,3025
94,3025
95,325
96,3025
97,5807
98,3025
99,3025
100,3025
101,3025
102,298
103,3025
104,3025
105,3025
106,298
107,3025
108,298
109,325
110,325
111,3025
112,3025
113,3025
114,325
115,3025
116,3025
117,325
118,3025
119,3025
120,3025
121,3025
122,4054
123,3025
124,3025
125,325
126,298
127,3025
128,3025
129,298
130,3025
131,3025
132,3025
133,3025
134,3025
135,325
136,325
137,3025
138,3025
139,298
140,3025
141,9911
142,3025
143,3025
144,3025
145,3025
146,3025
147,325
148,298
149,325
150,298
151,3025
152,3025
153,3025
154,3025
155,325
156,3025
157,3025
158,3025
159,3025
160,3025
161,3025
162,5807
163,3025
164,3025
165,3025
166,3025
167,3025
168,5807
169,325
170,325
171,298
172,3025
173,3025
174,3025
175,3025
176,325
177,3025
178,325
179,3025
180,3025
181,3025
182,3025
183,3025
184,3025
185,3025
186,4054
187,3025
188,3025
189,3025
190,3025
191,325
192,3025
193,325
194,298
195,3025
196,3025
197,3025
198,298
199,3025
200,325
201,325
202,3025
203,3025
204,3025
205,325
206,298
207,3025
208,325
209,8931
210,3025
211,325
212,5807
213,4054
214,298
215,3025
216,3025
217,5807
218,3025
219,298
220,3025
221,325
222,3025
223,298
224,3025
225,325
226,3025
227,325
228,3025
229,3025
230,3025
231,325
232,3025
233,3025
234,298
235,3025
236,3025
237,3025
238,325
239,325
240,298
241,8931
242,298
243,3025
244,325
245,3025
246,3025
247,3025
248,3025
249,298
250,3025
251,3025
252,3025
253,325
254,3025
255,325
256,3025
257,3025
258,3025
259,3025
260,3025
261,298
262,3025
263,3025
264,325
265,325
266,3025
267,3025
268,3025
269,3025
270,3025
271,325
272,4267
273,3025
274,325
275,4054
276,3025
277,325
278,3025
279,3025
280,325
281,3025
282,3025
283,3025
284,3025
285,3025
286,325
287,3025
288,3025
289,3025
290,298
291,3025
292,3025
293,325
294,3025
295,325
296,3025
297,3025
298,325
299,3025
300,3025
301,3025
302,325
303,3025
304,3025
305,3025
306,3025
307,8931
308,3025
309,3025
310,3025
311,4054
312,3025
313,3025
314,3025
315,3025
316,3025
317,3025
318,3025
319,3025
320,3025
321,3025
322,325
323,3025
324,3025
325,3025
326,3025
327,3025
328,325
329,3025
330,3025
331,3025
332,3025
333,3025
334,298
335,3025
336,298
337,325
338,298
339,325
340,3025
341,325
342,3025
343,3025
344,3025
345,298
346,3025
347,3025
348,325
349,298
350,3025
351,325
352,298
353,9911
354,325
355,325
356,298
357,298
358,3025
359,3025
360,325
361,4054
362,4054
363,325
364,325
365,3025
366,3025
367,3025
368,325
369,325
370,3025
371,3025
372,3025
373,3025
374,4054
375,3025
376,325
377,4054
378,3025
379,4054
380,3025
381,3025
382,3025
383,3025
384,325
385,325
386,3025
387,3025
388,3025
389,3025
390,3025
391,3025
392,3025
393,3025
394,3025
